owner_no,brand,model_year,price,registered_year,kms_driven,engine_cc,mileage_kmpl,car_age,mileage_normalized,brand_popularity,age_group,high_mileage,city_chennai,city_delhi,city_hyderabad,city_jaipur,city_kolkata,transmission_manual,fuel_type_diesel,fuel_type_electric,fuel_type_lpg,fuel_type_petrol,variant_name_encoded,model_encoded
1,19,2009,0.01587964897618053,2009,0.007647231340066426,0.2006899350649351,0.08892566957568462,0.368421052631579,0.026417563245129394,0.0687858479816197,2,0,False,False,False,True,False,True,False,False,False,True,165333.33333333334,345841.5201612903
1,19,2018,0.07124947764312578,2018,0.018048695076036847,0.23863636363636367,0.16039723141739393,0.13157894736842105,0.12489095667345158,0.0687858479816197,1,1,False,False,False,True,False,True,True,False,False,False,800611.1111111111,521084.67741935485
1,9,2018,0.08002507312996239,2018,0.01731449977535951,0.30823863636363635,0.07463135720734276,0.13157894736842105,0.07102355335853446,0.08482158292756482,1,0,False,False,False,True,False,True,False,False,False,True,832052.6315789474,720150.8379888268
1,19,2015,0.045653990806519024,2015,0.013072785518424975,0.2282873376623377,0.10359614805898287,0.21052631578947367,0.056375399825530685,0.0687858479816197,2,0,False,False,False,True,False,True,False,False,False,True,424566.34688346885,521084.67741935485
4,9,2011,0.012745507730881738,2011,0.024988822522013582,0.26866883116883117,0.11149563647306651,0.3157894736842105,0.03845594649607443,0.08482158292756482,2,1,False,False,False,True,False,True,True,False,False,False,176000.0,564454.268292683
1,8,2014,0.05139991642290013,2014,0.01780014505720923,0.28936688311688313,0.14234125789948843,0.23684210526315788,0.06440825821459727,0.08789688391846587,2,1,False,False,False,True,False,True,True,False,False,False,494375.0,696057.5342465753
3,2,2010,0.03478896782281655,2010,0.02763632568525349,0.3894074675324675,0.08441167619620826,0.3421052631578947,0.027754122876251397,0.028789461093760384,2,0,False,False,False,True,False,True,True,False,False,False,374785.71428571426,371687.5
1,27,2013,0.037818637693272046,2013,0.016041749130302208,0.2818587662337662,0.10953957267529343,0.26315789473684215,0.04646963969441434,0.07380679424559385,2,1,False,False,False,True,False,True,True,False,False,False,376500.0,286166.6666666667
2,30,2016,0.25302966987045555,2016,0.02289114763743843,0.5905032467532467,0.03325308456214265,0.18421052631578946,0.03144991276533876,0.19289255100006641,2,0,False,False,False,True,False,False,True,False,False,False,2450000.0,2084433.3333333333
2,19,2009,0.006893230254910154,2010,0.020866746825714433,0.2282873376623377,0.10547697863376468,0.3421052631578947,0.03342437585676899,0.0687858479816197,2,0,False,False,False,True,False,True,False,False,False,True,424566.34688346885,262301.9069767442
1,19,2021,0.059757626410363564,2021,0.005022274045396106,0.2282873376623377,0.10479987962684323,0.05263157894736842,0.18924832800232624,0.0687858479816197,1,0,False,False,False,True,False,True,False,False,False,True,842432.4324324324,643665.5172413794
1,30,2009,0.03834099456748851,2009,0.010499465535639836,0.3494318181818182,0.05604875112849835,0.368421052631579,0.01815789473684211,0.19289255100006641,2,0,False,False,False,True,False,False,False,False,False,True,415200.0,609000.0
1,9,2021,0.09945674885081487,2021,0.008446700566683134,0.289163961038961,0.07989768281673187,0.05263157894736842,0.15796743239313754,0.08482158292756482,1,0,False,False,False,True,False,True,False,False,False,True,910777.7777777778,720150.8379888268
1,19,2016,0.03468449644797326,2016,0.006887762848008663,0.1879058441558442,0.10103821847727959,0.18421052631578946,0.06338052486187847,0.0687858479816197,2,0,False,False,False,True,False,True,False,False,False,True,326073.5294117647,345841.5201612903
4,19,2010,0.004185436690346845,2010,0.02776087342694838,0.14691558441558444,0.09494432741498646,0.3421052631578947,0.03058924936651019,0.0687858479816197,2,0,False,False,False,True,False,True,False,False,False,True,112585.95833333333,141861.26923076922
1,20,2012,0.12766402005850397,2012,0.012682960177995996,0.42025162337662336,0.05838098104122782,0.2894736842105263,0.02575603373073567,0.5468404912746022,2,0,False,False,False,True,False,False,True,False,False,False,917500.0,2519963.6363636362
1,0,2013,0.19034684496447973,2013,0.010907473028141062,0.38474025974025977,0.05326512187782125,0.26315789473684215,0.027190779560654514,0.3632184755604808,2,0,False,False,False,True,False,False,True,False,False,False,1376833.3333333333,2364045.4545454546
1,19,2017,0.04408692018386962,2017,0.00916380464441256,0.2282873376623377,0.10021065302437557,0.15789473684210525,0.07331865575541062,0.0687858479816197,1,0,False,False,False,True,False,True,False,False,False,True,460777.77777777775,506008.6455331412
1,19,2020,0.04931048892603427,2020,0.007429045515199461,0.1879058441558442,0.21456515197111045,0.07894736842105263,0.2430212271009014,0.0687858479816197,1,1,False,False,False,True,False,True,False,False,False,False,566142.8571428572,440245.0331125828
1,9,2018,0.047743418303384876,2018,0.011800034873367674,0.2282873376623377,0.08892566957568462,0.13157894736842105,0.08000145391102065,0.08482158292756482,1,0,False,False,False,True,False,True,False,False,False,True,471000.0,472567.5675675676
1,19,2014,0.041893021312160474,2014,0.01347861115267753,0.23863636363636367,0.11901895877219379,0.23684210526315788,0.055619366094795,0.0687858479816197,2,1,False,False,False,True,False,True,True,False,False,False,635027.7777777778,506008.6455331412
1,19,2015,0.03332636857501045,2015,0.007053038610345389,0.1879058441558442,0.10103821847727959,0.21052631578947367,0.055304352040321796,0.0687858479816197,2,0,False,False,False,True,False,True,False,False,False,True,326073.5294117647,345841.5201612903
1,1,2014,0.25302966987045555,2014,0.015051367306926909,0.5927353896103896,0.034757749021968105,0.23684210526315788,0.023865949403896476,0.5195198980035183,2,0,False,False,False,True,False,False,True,False,False,False,2860000.0,5150400.0
2,0,2017,0.2399707480150439,2017,0.014405355443799967,0.38474025974025977,0.0770388203430635,0.15789473684210525,0.06084409919827192,0.3632184755604808,1,0,False,False,False,True,False,True,True,False,False,False,1931666.6666666667,1882548.3870967743
1,19,2013,0.038863351441704976,2014,0.011610758670295582,0.2282873376623377,0.0904303340355101,0.23684210526315788,0.04484588543181157,0.0687858479816197,2,0,False,False,False,True,False,True,False,False,False,True,424566.34688346885,521084.67741935485
1,29,2022,0.09109903886335144,2022,0.0019454902717304444,0.22869318181818185,0.09216069816430936,0.02631578947368421,0.26470994475138115,0.1076977624637566,0,0,False,False,False,True,False,True,False,False,False,True,632533.3333333334,739121.2121212122
2,30,2015,0.13288758880066862,2015,0.015723743290558607,0.5905032467532467,0.04453806801083359,0.21052631578947367,0.03164679654938451,0.19289255100006641,2,0,False,False,False,True,False,True,True,False,False,False,1300000.0,2084433.3333333333
2,28,2015,0.03155035520267447,2015,0.005572829610143749,0.30965909090909094,0.05431838699969908,0.21052631578947367,0.035741979257536104,0.1479706376890344,2,0,False,False,False,True,False,False,False,False,False,True,591666.6666666666,689545.4545454546
1,19,2014,0.023192645215211034,2014,0.027478686426787108,0.1879058441558442,0.10103821847727959,0.23684210526315788,0.048843413783076474,0.0687858479816197,2,0,False,False,False,True,False,True,False,False,False,True,326073.5294117647,345841.5201612903
1,13,2020,0.1616172168825742,2020,0.008890890541808132,0.2883522727272727,0.10321998194402648,0.07894736842105263,0.13812154696132595,0.21971923973085766,1,0,False,False,False,True,False,True,True,False,False,False,1466000.0,1425902.1739130435
1,13,2019,0.1511700793982449,2019,0.008890890541808132,0.2599431818181818,0.07086969605777912,0.10526315789473684,0.08425414364640883,0.21971923973085766,1,0,False,False,False,True,False,False,False,False,False,True,1554800.0,1425902.1739130435
3,20,2006,0.02058086084412871,2006,0.026825765345872714,0.42025162337662336,0.05838098104122782,0.4473684210526315,0.014069012309779973,0.5468404912746022,2,0,False,False,False,True,False,False,True,False,False,False,917500.0,2519963.6363636362
1,0,2013,0.14020058503969912,2014,0.00998181966614296,0.38474025974025977,0.06108937706891363,0.23684210526315788,0.033788892119802266,0.3632184755604808,2,0,False,False,False,True,False,False,True,False,False,False,1160000.0,1633214.2857142857
1,8,2022,0.09109903886335144,2022,0.0031242391905742265,0.22869318181818185,0.07086969605777912,0.02631578947368421,0.22459290491421924,0.08789688391846587,0,0,False,False,False,True,False,True,False,False,False,True,768133.3333333334,735148.1481481482
3,9,2014,0.02841621395737568,2014,0.01817760653422908,0.2126623376623377,0.13030394222088473,0.23684210526315788,0.059872055830183186,0.08482158292756482,2,1,False,False,False,True,False,True,True,False,False,False,337500.0,432471.69811320753
2,2,2011,0.003343083994985374,2012,0.019105623575996575,0.18729707792207795,0.08215467950647007,0.2894736842105263,0.033221866821750504,0.028789461093760384,2,0,False,False,False,True,False,True,False,False,False,True,96249.875,107499.91666666667
1,19,2018,0.02549101546176348,2018,0.015554285633245265,0.14691558441558444,0.11262413481793562,0.13157894736842105,0.09488586798487932,0.0687858479816197,1,1,False,False,False,True,False,True,False,False,False,True,268228.94886363635,306477.1296296296
1,19,2018,0.05025073129962391,2018,0.017659960664732206,0.2282873376623377,0.1151068311766476,0.13157894736842105,0.09644518755452167,0.0687858479816197,1,1,False,False,False,True,False,True,False,False,False,True,424566.34688346885,506008.6455331412
1,19,2016,0.04617634768073548,2016,0.013590976852484019,0.23863636363636367,0.15279867589527538,0.18421052631578946,0.0877626126781041,0.0687858479816197,2,1,False,False,False,True,False,True,True,False,False,False,598777.7777777778,643665.5172413794
1,19,2022,0.0533848725449227,2022,0.003342425015441192,0.1879058441558442,0.18146253385495037,0.02631578947368421,0.4329747019482407,0.0687858479816197,0,1,False,False,False,True,False,True,False,False,False,False,472666.6666666667,466645.8333333333
1,19,2018,0.05390722941913916,2018,0.009528902258023284,0.2282873376623377,0.1151068311766476,0.13157894736842105,0.09644518755452167,0.0687858479816197,1,1,False,False,False,True,False,True,False,False,False,True,424566.34688346885,506008.6455331412
2,9,2006,0.011909736732135395,2006,0.017249225849420142,0.28875811688311687,0.04604273247065905,0.4473684210526315,0.011485897063099737,0.08482158292756482,2,0,False,False,False,True,False,True,False,False,False,True,93000.0,161692.3076923077
2,9,2016,0.033117425825323864,2016,0.010345462707587903,0.2282873376623377,0.09990972013241048,0.18421052631578946,0.06284893864495493,0.08482158292756482,2,0,False,False,False,True,False,True,False,False,False,True,301000.0,252413.40782122905
1,28,2018,0.09788967822816548,2018,0.01662685078398712,0.28936688311688313,0.1057026783027385,0.13157894736842105,0.09053867403314916,0.1479706376890344,1,0,False,False,False,True,False,True,True,False,False,False,815833.3333333334,689545.4545454546
1,19,2011,0.026326786460509823,2011,0.007727414630705036,0.2282873376623377,0.0783930183569064,0.3157894736842105,0.028860133759813902,0.0687858479816197,2,0,False,False,False,True,False,True,False,False,False,True,280000.0,521084.67741935485
1,19,2013,0.04408692018386962,2014,0.03797833378394767,0.23863636363636367,0.10299428227505267,0.23684210526315788,0.049580546670543756,0.0687858479816197,2,0,False,False,False,True,False,True,True,False,False,False,500369.36936936935,791150.0
1,13,2019,0.11512745507730882,2019,0.005665740407232932,0.2883522727272727,0.0806500150466446,0.10526315789473684,0.0916254725210817,0.21971923973085766,1,0,False,False,False,True,False,False,True,False,False,False,1195000.0,1425902.1739130435
1,6,2018,0.07804011700793982,2018,0.013072785518424975,0.28936688311688313,0.11977129100210654,0.13157894736842105,0.09937481826112242,0.10475166742888264,1,1,False,False,False,True,False,True,True,False,False,False,848400.0,683109.0909090909
1,24,2014,0.019640618470539075,2014,0.02773360019884001,0.2818587662337662,0.10058681913933193,0.23684210526315788,0.04867330619366094,0.08069434718381492,2,0,False,False,False,True,False,True,True,False,False,False,322000.0,543846.1538461539
1,9,2017,0.059757626410363564,2017,0.012709142476980032,0.2282873376623377,0.08666867288594646,0.15789473684210525,0.06602833049474514,0.08482158292756482,1,0,False,False,False,True,False,True,False,False,False,True,714333.3333333334,564454.268292683
1,0,2018,0.21541997492687004,2018,0.00993400060619295,0.2684659090909091,0.09118266626542282,0.13157894736842105,0.08141901715615005,0.3632184755604808,1,0,False,False,False,True,False,False,False,False,False,True,2319000.0,2310294.117647059
1,16,2020,0.10279983284580024,2020,0.017771962721497246,0.4275568181818182,0.06033704483900091,0.07894736842105263,0.09772099447513811,0.1367672738537678,1,0,False,False,False,True,False,True,True,False,False,False,1265800.0,992373.0158730159
1,19,2022,0.06289176765566235,2022,0.0032980605643849093,0.2282873376623377,0.1151068311766476,0.02631578947368421,0.3079456237278278,0.0687858479816197,0,1,False,False,False,True,False,True,False,False,False,True,528673.9130434783,506008.6455331412
2,29,2015,0.058712912661930634,2015,0.016345572891429457,0.4275568181818182,0.05281372253987362,0.21052631578947367,0.035111951148589705,0.1076977624637566,2,0,False,False,False,True,False,True,True,False,False,False,620555.5555555555,541666.6666666666
1,11,2014,0.394066025908901,2014,0.011847672111796962,0.5927353896103896,0.05559735179055072,0.23684210526315788,0.031719249781913345,0.5188306434275485,2,0,False,False,False,True,False,False,True,False,False,False,5322500.0,4041428.5714285714
1,9,2018,0.08848725449226912,2018,0.015746107337607472,0.30823863636363635,0.07463135720734276,0.13157894736842105,0.07102355335853446,0.08482158292756482,1,0,False,False,False,True,False,True,False,False,False,True,898666.6666666666,720150.8379888268
1,28,2022,0.11303802758044296,2022,0.0028907803579665734,0.18810876623376627,0.09321396328618717,0.02631578947368421,0.26669453329456233,0.1479706376890344,0,0,False,False,False,True,False,True,False,False,False,True,1027500.0,1507181.8181818181
1,9,2018,0.026326786460509823,2018,0.008783434023061152,0.15056818181818185,0.10547697863376468,0.13157894736842105,0.09039691770863624,0.08482158292756482,1,0,False,False,False,True,False,True,False,False,False,True,238107.14285714287,234271.42857142858
1,19,2012,0.03510238194734643,2012,0.01869325236699801,0.2282873376623377,0.1151068311766476,0.2894736842105263,0.04357007851119511,0.0687858479816197,2,1,False,False,False,True,False,True,False,False,False,True,424566.34688346885,506008.6455331412
1,27,2019,0.033848725449226916,2019,0.006713577831156535,0.14752435064935068,0.11412879927776107,0.10526315789473684,0.116858098284385,0.07380679424559385,1,1,False,False,False,True,False,True,False,False,False,True,345470.5882352941,397993.28859060403
1,24,2015,0.01953614709569578,2015,0.029965823008749795,0.22849025974025977,0.09336442973216971,0.21052631578947367,0.05209120868469515,0.08069434718381492,2,0,False,False,False,True,False,True,False,False,False,True,215000.0,320875.0
2,31,2012,0.02841621395737568,2012,0.01238968206507065,0.30965909090909094,0.10126391814625338,0.2894736842105263,0.03922288455946496,0.1004670960609946,2,0,False,False,False,True,False,True,True,False,False,False,363428.5714285714,548393.9393939395
1,9,2012,0.02120768909318847,2013,0.020114369372964847,0.2282873376623377,0.09990972013241048,0.26315789473684215,0.04317058341484046,0.08482158292756482,2,0,False,False,False,True,False,True,False,False,False,True,428677.0833333333,252413.40782122905
1,9,2020,0.11784371082323443,2020,0.012616777144453016,0.2883522727272727,0.13481793560036112,0.07894736842105263,0.1678903751090433,0.08482158292756482,1,1,False,False,False,True,False,True,True,False,False,False,1155750.0,720150.8379888268
1,19,2013,0.038863351441704976,2013,0.013160059848371762,0.23863636363636367,0.11901895877219379,0.26315789473684215,0.04971714821961986,0.0687858479816197,2,1,False,False,False,True,False,True,True,False,False,False,371038.46153846156,506008.6455331412
1,9,2016,0.04931048892603427,2016,0.021817309736051515,0.2282873376623377,0.08666867288594646,0.18421052631578946,0.056611660366385576,0.08482158292756482,2,0,False,False,False,True,False,True,False,False,False,True,432584.6153846154,564454.268292683
3,19,2013,0.03363978269954033,2014,0.02146366687824631,0.23863636363636367,0.11901895877219379,0.23684210526315788,0.055619366094795,0.0687858479816197,2,1,False,False,False,True,False,True,True,False,False,False,500369.36936936935,506008.6455331412
1,13,2020,0.14542415378186377,2020,0.005254460127358702,0.289163961038961,0.07312669274751732,0.07894736842105263,0.10977028205873801,0.21971923973085766,1,0,False,False,False,True,False,False,False,False,False,True,1374000.0,1425902.1739130435
3,8,2015,0.03729628081905558,2015,0.012345499435535088,0.22849025974025977,0.07086969605777912,0.21052631578947367,0.04267228845594649,0.08789688391846587,2,0,False,False,False,True,False,False,False,False,False,True,476250.0,340000.0
3,19,2014,0.006931989134977017,2014,0.008284152127157244,0.14691558441558444,0.07312669274751732,0.23684210526315788,0.03832509450421634,0.0687858479816197,2,0,False,False,False,True,False,True,False,False,False,True,94353.0,125588.25
1,19,2012,0.007134872544922691,2012,0.011368390583172527,0.14691558441558444,0.11781522720433343,0.2894736842105263,0.04442061645827275,0.0687858479816197,2,1,False,False,False,True,False,True,False,False,False,True,268228.94886363635,306477.1296296296
1,19,2022,0.056623485165064776,2022,0.0058575621115951396,0.2280844155844156,0.10382184772795666,0.02631578947368421,0.28668217505088683,0.0687858479816197,0,0,False,False,False,True,False,True,False,False,False,False,575000.0,410300.0
2,9,2010,0.009297952361053071,2010,0.011933310048057246,0.2282873376623377,0.08591634065603371,0.3421052631578947,0.028159140946288366,0.08482158292756482,2,0,False,False,False,True,False,True,False,False,False,True,275000.0,564454.268292683
1,29,2020,0.05317592979523611,2020,0.0038704347116192495,0.22869318181818185,0.09216069816430936,0.07894736842105263,0.12770245710962486,0.1076977624637566,1,0,False,False,False,True,False,True,False,False,False,True,525833.3333333334,739121.2121212122
3,19,2019,0.06790639364814041,2019,0.01297242003898617,0.23863636363636367,0.16039723141739393,0.10526315789473684,0.15173015411456817,0.0687858479816197,1,1,False,False,False,True,False,False,True,False,False,False,646800.0,521084.67741935485
1,8,2018,0.05359381529460928,2020,0.011506393117400883,0.22869318181818185,0.09343966295516101,0.07894736842105263,0.12890738586798486,0.08789688391846587,1,0,False,False,False,True,False,True,False,False,False,True,562571.4285714285,548132.183908046
1,9,2019,0.05745925616381112,2019,0.010899654702749995,0.2282873376623377,0.08666867288594646,0.10526315789473684,0.09616167490549579,0.08482158292756482,1,0,False,False,False,True,False,True,False,False,False,True,585166.6666666666,564454.268292683
1,9,2015,0.017969076473046387,2016,0.008331971187107254,0.15056818181818185,0.10547697863376468,0.18421052631578946,0.06547143064844432,0.08482158292756482,2,0,False,False,False,True,False,True,False,False,False,True,238107.14285714287,234271.42857142858
1,19,2021,0.0754283326368575,2021,0.0035955205722868725,0.2820616883116883,0.07485705687631661,0.05263157894736842,0.15163564989822623,0.0687858479816197,1,0,False,False,False,True,False,True,False,False,False,True,268228.94886363635,813912.0879120879
1,9,2017,0.06759297952361053,2017,0.01252732095625756,0.26866883116883117,0.11631056274450799,0.15789473684210525,0.08198604245420181,0.08482158292756482,1,1,False,False,False,True,False,True,True,False,False,False,675000.0,564454.268292683
1,19,2021,0.09057668198913496,2021,0.011800034873367674,0.2820616883116883,0.07485705687631661,0.05263157894736842,0.15163564989822623,0.0687858479816197,1,0,False,False,False,True,False,True,False,False,False,True,894999.9999999999,813912.0879120879
1,9,2015,0.040952778938570834,2015,0.006779215400137348,0.2282873376623377,0.08892566957568462,0.21052631578947367,0.050232625763303285,0.08482158292756482,2,0,False,False,False,True,False,True,False,False,False,True,466457.14285714284,472567.5675675676
1,19,2020,0.05453405766819892,2020,0.01899834887877032,0.2282873376623377,0.10479987962684323,0.07894736842105263,0.13960998836871183,0.0687858479816197,1,0,False,False,False,True,False,True,False,False,False,True,842432.4324324324,643665.5172413794
1,19,2021,0.07281654826577517,2021,0.010489828995041545,0.2282873376623377,0.11533253084562145,0.05263157894736842,0.20247891829020062,0.0687858479816197,1,1,False,False,False,True,False,True,False,False,False,True,792400.0,521084.67741935485
1,6,2015,0.040952778938570834,2015,0.01908598685175855,0.28936688311688313,0.11751429431236834,0.21052631578947367,0.06220315983328486,0.10475166742888264,2,1,False,False,False,True,False,True,True,False,False,False,446000.0,683109.0909090909
3,8,2007,0.012745507730881738,2007,0.03208222550995936,0.3504464285714286,0.048299729160397244,0.42105263157894735,0.013209209243453124,0.08789688391846587,2,0,False,False,False,True,False,True,False,False,False,True,267000.0,490000.0
1,9,2016,0.07908483075637275,2016,0.009436355103975546,0.30641233766233766,0.1265422810713211,0.18421052631578946,0.07539437336435009,0.08482158292756482,2,1,False,False,False,True,False,True,True,False,False,False,814500.0,720150.8379888268
1,29,2020,0.04513163393230255,2020,0.004731541433760874,0.22869318181818185,0.09216069816430936,0.07894736842105263,0.12770245710962486,0.1076977624637566,1,0,False,False,False,True,False,True,False,False,False,True,525833.3333333334,739121.2121212122
1,19,2018,0.0754283326368575,2019,0.006513574158361817,0.26400162337662336,0.10269334938308758,0.10526315789473684,0.10823931375399826,0.0687858479816197,1,0,False,False,False,True,False,True,False,False,False,True,685500.0,695777.7777777778
2,17,2008,0.004701211867948182,2008,0.01176657971355474,0.30965909090909094,0.04453806801083359,0.39473684210526316,0.013730372201221286,0.007561964250116286,2,0,False,False,False,True,False,True,False,False,False,True,73000.0,120750.0
4,16,2008,0.008357709987463435,2008,0.016836672818900854,0.497362012987013,0.049052061390309966,0.39473684210526316,0.014793544635068332,0.1367672738537678,2,0,False,False,False,True,False,True,True,False,False,False,108000.0,521437.5
1,19,2019,0.04084830756372755,2020,0.00697067346145811,0.1879058441558442,0.13662353295215168,0.07894736842105263,0.16959145100319858,0.0687858479816197,1,1,False,False,False,True,False,True,False,False,False,True,531961.0389610389,440245.0331125828
1,6,2017,0.05442958629335563,2017,0.008260151686421878,0.2895698051948052,0.06597953656334637,0.15789473684210525,0.054890333568728446,0.10475166742888264,1,0,False,False,False,True,False,True,False,False,False,True,580000.0,683109.0909090909
1,19,2021,0.07124947764312578,2021,0.005981746210248588,0.2282873376623377,0.11533253084562145,0.05263157894736842,0.20247891829020062,0.0687858479816197,1,1,False,False,False,True,False,True,False,False,False,True,528673.9130434783,521084.67741935485
2,19,2015,0.04157960718763059,2015,0.012908782506733305,0.2282873376623377,0.1151068311766476,0.21052631578947367,0.06119511485897062,0.0687858479816197,2,1,False,False,False,True,False,True,False,False,False,True,424566.34688346885,506008.6455331412
1,16,2014,0.06320518178019223,2014,0.01806051347488381,0.4275568181818182,0.06033704483900091,0.23684210526315788,0.033505379470776385,0.1367672738537678,2,0,False,False,False,True,False,True,True,False,False,False,784500.0,992373.0158730159
2,19,2005,0.00856665273715002,2005,0.008123058259797134,0.24878246753246755,0.06635570267830276,0.4736842105263158,0.014420501675823755,0.0687858479816197,2,0,False,False,False,True,False,True,False,False,False,True,110000.0,97500.0
2,27,2020,0.0430422064354367,2021,0.004357716387155473,0.18810876623376627,0.11224796870297923,0.05263157894736842,0.19860424542018026,0.07380679424559385,1,1,False,False,False,True,False,False,False,False,False,True,523100.0,397993.28859060403
3,6,2013,0.023192645215211034,2013,0.015517375864538604,0.2692775974025974,0.09720132410472465,0.26315789473684215,0.042242723836210305,0.10475166742888264,2,0,False,False,False,True,False,True,True,False,False,False,207000.0,282206.34920634923
4,31,2008,0.04690764730463853,2009,0.02036328303483391,0.37012987012987014,0.06334637375865182,0.368421052631579,0.019991276533876126,0.1004670960609946,2,0,False,False,False,True,False,False,True,False,False,False,477000.0,690909.0909090909
1,9,2017,0.04617634768073548,2018,0.014528812256370526,0.2126623376623377,0.12729461330123384,0.13157894736842105,0.10410002907822041,0.08482158292756482,1,1,False,False,False,True,False,True,True,False,False,False,363727.2727272727,472567.5675675676
2,31,2013,0.038863351441704976,2014,0.01752668549004263,0.30965909090909094,0.10126391814625338,0.23684210526315788,0.04892846757778423,0.1004670960609946,2,0,False,False,False,True,False,True,True,False,False,False,363428.5714285714,548393.9393939395
1,24,2014,0.05453405766819892,2014,0.013753525292009908,0.2818587662337662,0.08975323502858865,0.23684210526315788,0.044590724047688275,0.08069434718381492,2,0,False,False,False,True,False,True,True,False,False,False,488000.0,543846.1538461539
1,19,2017,0.05401170079398245,2017,0.012709142476980032,0.23863636363636367,0.14835991573879026,0.15789473684210525,0.09923981223777677,0.0687858479816197,1,1,False,False,False,True,False,False,True,False,False,False,532000.0,536166.6666666666
1,9,2015,0.05610112829084831,2015,0.015436465287817103,0.26866883116883117,0.10615407764068616,0.21052631578947367,0.05744644761073956,0.08482158292756482,2,0,False,False,False,True,False,True,True,False,False,False,979500.0,586166.6666666666
1,19,2022,0.039908065190137905,2022,0.002725686417150569,0.14691558441558444,0.11262413481793562,0.02631578947368421,0.30326766501890084,0.0687858479816197,0,1,False,False,False,True,False,True,False,False,False,True,528673.9130434783,306477.1296296296
3,8,2014,0.03677392394483912,2014,0.021278572570150832,0.22849025974025977,0.08215467950647007,0.23684210526315788,0.041727246292526894,0.08789688391846587,2,0,False,False,False,True,False,True,False,False,False,True,390200.0,548132.183908046
2,19,2016,0.038863351441704976,2016,0.005945745549145539,0.1879058441558442,0.10103821847727959,0.18421052631578946,0.06338052486187847,0.0687858479816197,2,0,False,False,False,True,False,False,False,False,False,True,540423.0769230769,344142.85714285716
1,19,2016,0.0649811951525282,2016,0.007109221460248633,0.2282873376623377,0.10773397532350285,0.18421052631578946,0.06653460308229137,0.0687858479816197,2,0,False,False,False,True,False,True,False,False,False,True,648758.6206896552,643665.5172413794
1,13,2019,0.1287087338069369,2019,0.018506339843695308,0.2883522727272727,0.0806500150466446,0.10526315789473684,0.0916254725210817,0.21971923973085766,1,0,False,False,False,True,False,False,True,False,False,False,1195000.0,1425902.1739130435
2,19,2014,0.04408692018386962,2014,0.027746145883769863,0.23863636363636367,0.1363226000601866,0.23684210526315788,0.06214015702239022,0.0687858479816197,2,1,False,False,False,True,False,True,True,False,False,False,478840.0,506008.6455331412
1,9,2014,0.019013790221479317,2014,0.0135689764484766,0.15056818181818185,0.10547697863376468,0.23684210526315788,0.05051613841232917,0.08482158292756482,2,0,False,False,False,True,False,True,False,False,False,True,326090.9090909091,234271.42857142858
1,29,2022,0.1005014625992478,2022,0.0016196661065957755,0.22869318181818185,0.07711405356605477,0.02631578947368421,0.23635867984879322,0.1076977624637566,0,0,False,False,False,True,False,True,False,False,False,True,1280000.0,885534.0909090909
1,19,2020,0.10770998746343502,2020,0.001942581127398885,0.2820616883116883,0.08629250677099007,0.07894736842105263,0.12217396045362024,0.0687858479816197,1,0,False,False,False,True,False,True,False,False,False,True,860000.0,837482.7586206896
1,9,2017,0.04157960718763059,2017,0.015504466536567308,0.2282873376623377,0.08892566957568462,0.15789473684210525,0.06724338470485607,0.08482158292756482,1,0,False,False,False,True,False,True,False,False,False,True,507181.8181818182,472567.5675675676
1,9,2011,0.015357292101964062,2011,0.006617212425173625,0.2282873376623377,0.09990972013241048,0.3157894736842105,0.03509741203838324,0.08482158292756482,2,0,False,False,False,True,False,True,False,False,False,True,321649.3506493507,252413.40782122905
2,31,2012,0.02005850396991225,2012,0.010362735752056538,0.22869318181818185,0.11277460126391817,0.2894736842105263,0.042837670834544914,0.1004670960609946,2,1,False,False,False,True,False,True,True,False,False,False,371636.36363636365,550845.0704225352
1,9,2022,0.10154617634768073,2022,0.003654248923480231,0.2883522727272727,0.13481793560036112,0.02631578947368421,0.34508578075021806,0.08482158292756482,0,1,False,False,False,True,False,True,True,False,False,False,1042000.0,564454.268292683
1,27,2022,0.05244463017133306,2022,0.00030564197633447447,0.18810876623376627,0.1081853746614505,0.02631578947368421,0.29490404187263736,0.07380679424559385,0,1,False,False,False,True,False,True,False,False,False,True,535500.0,397993.28859060403
1,9,2017,0.07020476389469285,2017,0.03324515595650029,0.30823863636363635,0.061766476075835096,0.15789473684210525,0.05262223237652141,0.08482158292756482,1,0,False,False,False,True,False,True,False,False,False,True,780555.5555555555,1086678.9473684211
1,27,2019,0.028311742582532388,2019,0.003742614182551352,0.14752435064935068,0.13609690039121278,0.10526315789473684,0.13341523698749638,0.07380679424559385,1,1,False,False,False,True,False,True,False,False,False,True,345470.5882352941,397993.28859060403
1,9,2015,0.023192645215211034,2015,0.009306170895138256,0.15056818181818185,0.10547697863376468,0.21052631578947367,0.057162934961713686,0.08482158292756482,2,0,False,False,False,True,False,True,False,False,False,True,326090.9090909091,234271.42857142858
1,19,2020,0.09057668198913496,2020,0.01507282224637216,0.2820616883116883,0.09223593138730063,0.07894736842105263,0.12777333527188134,0.0687858479816197,1,0,False,False,False,True,False,True,False,False,False,True,843333.3333333334,791150.0
1,19,2019,0.030714584203928127,2019,0.006647394797613556,0.14691558441558444,0.13256093891062293,0.10526315789473684,0.1307502180866531,0.0687858479816197,1,1,False,False,False,True,False,True,False,False,False,True,424566.34688346885,306477.1296296296
