city,transmission,owner_no,brand,model,model_year,variant_name,price,registered_year,fuel_type,kms_driven,engine_cc,mileage_kmpl,car_age,mileage_normalized,brand_popularity,age_group,high_mileage
chennai,manual,2,isuzu,isuzu mu 7,2016,4x2,950000.0,2016,diesel,125000,2999,12.08,8,1.51,1463800.0,old,0
chennai,automatic,2,mercedes-benz,mercedes-benz cla,2018,200 cdi style,2150000.0,2018,diesel,75000,2143,17.9,6,2.983333333333333,3502251.063829787,mid-age,0
chennai,automatic,1,mercedes-benz,mercedes-benz e-class,2018,expression e 220d,4600000.0,2019,diesel,45007,1950,16.1,5,3.22,3502251.063829787,mid-age,0
chennai,manual,1,honda,honda amaze,2016,s petrol bsiv,490000.00000000006,2016,petrol,49617,1199,19.5,8,2.4375,624483.4192037471,old,0
chennai,manual,1,toyota,toyota etios,2016,vx,620000.0,2016,petrol,57782,1496,16.78,8,2.0975,1282850.0,old,0
chennai,automatic,1,skoda,skoda superb,2015,elegance 2.0 tdi cr at,1950000.0,2015,diesel,38000,1968,17.2,9,1.911111111111111,1001170.8860759494,old,0
chennai,automatic,3,bmw,bmw 5 series,2008,530d highline,680000.0,2008,diesel,110000,2993,11.5,16,0.71875,3330939.5604395606,old,0
chennai,manual,2,honda,honda jazz,2018,1.2 v i vtec,594000.0,2018,petrol,22066,1199,18.7,6,3.1166666666666667,624483.4192037471,mid-age,0
chennai,manual,1,hyundai,hyundai i20,2016,magna 1.2,536000.0,2016,petrol,65707,1197,18.6,8,2.325,605200.0006153847,old,0
chennai,manual,1,maruti,maruti celerio,2015,zxi,365000.0,2015,petrol,89488,998,23.1,9,2.566666666666667,504649.26094808127,old,1
chennai,automatic,2,maruti,maruti ignis,2017,1.2 amt zeta bsiv,544000.0,2017,petrol,88663,1197,20.89,7,2.9842857142857144,504649.26094808127,mid-age,0
chennai,manual,1,tata,tata tiago,2020,xz plus,566000.0,2020,petrol,31679,1199,23.84,4,5.96,748643.1780487805,mid-age,1
chennai,manual,1,hyundai,hyundai grand i10,2013,asta,420000.0,2013,petrol,68178,1197,18.9,11,1.718181818181818,605200.0006153847,old,0
chennai,manual,2,honda,honda city,2017,i vtec v,748000.0,2017,petrol,61279,1497,17.8,7,2.542857142857143,624483.4192037471,mid-age,0
chennai,manual,1,honda,honda amaze,2021,vx petrol,880000.0000000001,2021,petrol,8963,1199,18.6,3,6.2,624483.4192037471,mid-age,0
chennai,manual,1,maruti,maruti swift dzire,2017,vxi 1.2,616000.0,2018,petrol,80281,1197,21.21,6,3.535,504649.26094808127,mid-age,0
chennai,manual,1,mg,mg hector,2020,smart mt,1554000.0,2020,petrol,50580,1451,14.16,4,3.54,1952518.0722891567,mid-age,0
chennai,automatic,1,mini,mini cooper,2014,one,2100000.0,2014,petrol,21000,1598,19.23,10,1.923,2859090.909090909,old,0
chennai,automatic,1,audi,audi q3,2016,35 tdi quattro premium plus,2175000.0,2016,diesel,55000,1968,15.73,8,1.96625,2350864.5161290322,old,0
chennai,automatic,2,mercedes-benz,mercedes-benz gle,2018,250d,4200000.0,2018,diesel,70000,2143,17.9,6,2.983333333333333,3502251.063829787,mid-age,0
chennai,automatic,1,audi,audi q5,2019,45 tfsi technology,4300000.0,2019,petrol,58000,1984,8.5,5,1.7,2350864.5161290322,mid-age,0
chennai,manual,1,volkswagen,volkswagen vento,2018,1.6 comfortline,725000.0,2019,petrol,65224,1598,16.09,5,3.218,703303.886925795,mid-age,0
chennai,manual,1,maruti,maruti ritz,2010,zxi,275000.0,2010,petrol,120000,1197,21.1,14,1.5071428571428573,504649.26094808127,old,0
chennai,automatic,1,bmw,bmw x5,2018,xdrive 30d design pure experience 5 seater,5750000.0,2019,diesel,42001,2993,15.97,5,3.194,3330939.5604395606,mid-age,0
chennai,manual,1,maruti,maruti swift dzire,2017,lxi,635000.0,2017,petrol,30316,1197,19.0,7,2.7142857142857144,504649.26094808127,mid-age,0
chennai,automatic,3,mercedes-benz,mercedes-benz e-class,2013,e250 cdi,1800000.0,2013,diesel,64000,2143,13.0,11,1.1818181818181819,3502251.063829787,old,0
chennai,automatic,1,volvo,volvo s60,2015,d4 summum,1900000.0,2016,diesel,40000,1984,9.0,8,1.125,3188731.7073170734,old,0
chennai,manual,1,maruti,maruti swift,2017,vxi,510000.0,2017,petrol,100526,1197,22.38,7,3.197142857142857,504649.26094808127,mid-age,1
chennai,manual,1,maruti,maruti swift,2021,zxi plus,817000.0,2021,petrol,17273,1197,22.38,3,7.46,504649.26094808127,mid-age,1
chennai,manual,1,maruti,maruti sx4 s cross,2018,ddis 200 delta,850000.0,2019,diesel,107737,1248,23.65,5,4.7299999999999995,504649.26094808127,mid-age,1
chennai,manual,2,ford,ford ecosport,2016,1.5 ti vct mt ambiente bsiv,539000.0,2016,petrol,111586,1499,15.85,8,1.98125,730169.9346405229,old,0
chennai,automatic,2,maruti,maruti baleno,2017,1.2 cvt delta,538000.0,2017,petrol,73369,1197,21.4,7,3.057142857142857,504649.26094808127,mid-age,0
chennai,manual,1,maruti,maruti alto,2012,lxi,235000.0,2012,petrol,63697,796,19.7,12,1.6416666666666666,504649.26094808127,old,0
chennai,manual,1,hyundai,hyundai i20,2018,1.2 asta option,666000.0,2018,petrol,45224,1197,18.6,6,3.1,605200.0006153847,mid-age,0
chennai,manual,2,ford,ford figo,2010,diesel zxi,210000.0,2010,diesel,110701,1399,20.0,14,1.4285714285714286,730169.9346405229,old,0
chennai,manual,2,maruti,maruti wagon r,2016,vxi optional,413000.0,2016,petrol,49124,998,20.51,8,2.56375,504649.26094808127,old,0
chennai,manual,1,maruti,maruti swift dzire,2016,vxi,505000.0,2016,petrol,96861,1197,22.41,8,2.80125,504649.26094808127,old,1
chennai,manual,2,hyundai,hyundai i10,2009,sportz 1.2,300000.0,2009,petrol,64636,1197,20.36,15,1.3573333333333333,605200.0006153847,old,0
chennai,automatic,1,audi,audi a6,2014,35 tdi premium,890000.0,2016,diesel,134000,1968,17.68,8,2.21,2350864.5161290322,old,0
chennai,manual,1,maruti,maruti 800,2002,ex 5 speed,140000.0,2002,petrol,20000,796,16.1,22,0.7318181818181819,504649.26094808127,old,0
chennai,automatic,1,renault,renault kiger,2022,rxt amt,810000.0,2022,petrol,14118,999,19.03,2,9.515,536132.6860841424,new,0
chennai,automatic,1,jeep,jeep meridian,2023,limited opt at,4100000.0,2023,diesel,1200,1956,16.741791044776118,1,16.741791044776118,1924504.5045045046,new,0
chennai,automatic,2,ford,ford ecosport,2018,1.5 petrol trend plus at bsiv,725000.0,2018,petrol,36000,1497,14.8,6,2.466666666666667,730169.9346405229,mid-age,0
chennai,automatic,1,skoda,skoda kushaq,2022,1.0 tsi style at bsvi,1755000.0,2023,petrol,10000,999,17.2,1,17.2,1001170.8860759494,new,0
chennai,manual,1,kia,kia seltos,2019,htk plus g,1050000.0,2019,petrol,50000,1497,16.8,5,3.3600000000000003,1451064.5161290322,mid-age,0
chennai,manual,1,toyota,toyota urban cruiser,2021,high,1000000.0,2021,petrol,30000,1462,17.03,3,5.676666666666667,1282850.0,mid-age,0
chennai,automatic,1,skoda,skoda rapid,2018,1.6 mpi at style bsiv,850000.0,2018,petrol,29000,1598,14.84,6,2.473333333333333,1001170.8860759494,mid-age,0
chennai,manual,2,hyundai,hyundai i20,2014,asta 1.2,508000.0,2015,petrol,55940,1197,18.6,9,2.066666666666667,605200.0006153847,old,0
chennai,manual,2,honda,honda city,2018,i-dtec zx,851000.0,2018,diesel,115915,1498,25.6,6,4.266666666666667,624483.4192037471,mid-age,1
chennai,automatic,1,renault,renault kwid,2022,1.0 rxt amt,625000.0,2023,petrol,1000,999,22.3,1,22.3,536132.6860841424,new,1
chennai,automatic,2,honda,honda jazz,2016,1.2 v at i vtec,560000.0,2016,petrol,96184,1199,19.0,8,2.375,624483.4192037471,old,0
chennai,manual,1,hyundai,hyundai i10,2014,magna 1.1l,335000.0,2014,petrol,87780,1086,19.81,10,1.9809999999999999,605200.0006153847,old,0
chennai,manual,1,hyundai,hyundai i20,2015,sportz 1.2,445000.0,2015,petrol,118921,1197,18.6,9,2.066666666666667,605200.0006153847,old,0
chennai,manual,2,ford,ford ecosport,2019,1.5 diesel titanium bsiv,830000.0000000001,2019,diesel,73834,1498,23.0,5,4.6,730169.9346405229,mid-age,1
chennai,automatic,1,mahindra,mahindra thar,2022,lx 4-str hard top diesel at bsvi,1789999.9999999998,2022,diesel,20000,2184,15.2,2,7.6,930921.1267605633,new,0
chennai,manual,1,maruti,maruti baleno,2016,1.2 alpha,630000.0,2016,petrol,38514,1197,21.4,8,2.675,504649.26094808127,old,0
chennai,manual,2,maruti,maruti swift dzire,2016,vxi,527000.0,2016,petrol,74401,1197,22.41,8,2.80125,504649.26094808127,old,1
chennai,automatic,1,hyundai,hyundai creta,2020,sx opt turbo dualtone bsvi,1320000.0,2020,petrol,40000,1353,16.8,4,4.2,605200.0006153847,mid-age,0
chennai,manual,1,maruti,maruti swift,2022,zxi plus,860000.0,2022,petrol,9000,1197,22.38,2,11.19,504649.26094808127,new,1
chennai,manual,1,hyundai,hyundai creta,2017,1.6 vtvt e plus,766000.0,2017,petrol,50000,1591,15.29,7,2.184285714285714,605200.0006153847,mid-age,0
chennai,manual,1,maruti,maruti swift dzire,2020,vxi bsvi,610000.0,2020,petrol,40000,1197,22.41,4,5.6025,504649.26094808127,mid-age,1
chennai,automatic,3,skoda,skoda rapid,2015,1.5 tdi at elegance,475000.0,2015,diesel,80000,1498,21.66,9,2.4066666666666667,1001170.8860759494,old,1
chennai,manual,2,hyundai,hyundai grand i10,2014,asta,390000.0,2014,petrol,82000,1197,18.9,10,1.89,605200.0006153847,old,0
chennai,automatic,1,hyundai,hyundai aura,2020,sx plus amt,680000.0,2020,petrol,32947,1197,20.1,4,5.025,605200.0006153847,mid-age,0
chennai,manual,1,jeep,jeep meridian,2022,limited opt,3150000.0,2022,diesel,9000,1956,16.741791044776118,2,8.370895522388059,1924504.5045045046,new,0
chennai,manual,1,hyundai,hyundai verna,2018,vtvt 1.6 sx,855000.0000000001,2018,petrol,25000,1591,17.0,6,2.8333333333333335,605200.0006153847,mid-age,0
chennai,manual,1,maruti,maruti xl6,2022,zeta,1200000.0,2022,petrol,10000,1462,19.01,2,9.505,504649.26094808127,new,0
chennai,manual,1,skoda,skoda slavia,2022,1.5 tsi style bsvi,1786000.0,2022,petrol,8413,1498,18.72,2,9.36,1001170.8860759494,new,0
chennai,manual,1,hyundai,hyundai i20,2016,asta option 1.2,614000.0,2016,petrol,34460,1197,18.6,8,2.325,605200.0006153847,old,0
chennai,manual,1,maruti,maruti swift dzire,2010,zxi,340000.0,2010,petrol,33886,1298,17.5,14,1.25,504649.26094808127,old,0
chennai,manual,2,hyundai,hyundai i20 active,2016,1.2 sx,558000.0,2016,petrol,57910,1197,17.19,8,2.14875,605200.0006153847,old,0
chennai,manual,2,renault,renault triber,2020,rxz,650000.0,2020,petrol,46233,999,20.0,4,5.0,536132.6860841424,mid-age,0
chennai,automatic,1,honda,honda city,2017,zx cvt,950000.0,2017,petrol,60000,1498,18.3,7,2.6142857142857143,624483.4192037471,mid-age,0
chennai,manual,1,maruti,maruti swift,2021,vxi,710000.0,2021,petrol,48979,1197,22.38,3,7.46,504649.26094808127,mid-age,1
chennai,automatic,1,mg,mg hector,2019,sharp dct,1700000.0,2019,petrol,42000,1451,13.96,5,2.7920000000000003,1952518.0722891567,mid-age,0
chennai,manual,1,ford,ford ecosport,2016,1.5 tdci titanium bsiv,684000.0,2016,diesel,106165,1498,22.77,8,2.84625,730169.9346405229,old,1
chennai,manual,1,datsun,datsun redigo,2018,t option,309000.0,2018,petrol,91261,799,22.7,6,3.783333333333333,347810.8108108108,mid-age,1
chennai,manual,1,maruti,maruti celerio,2018,zxi,500000.0,2018,petrol,36711,998,21.63,6,3.605,504649.26094808127,mid-age,1
chennai,automatic,1,bmw,bmw 3 series gran limousine,2021,330 li luxury line,5500000.0,2021,petrol,9000,1998,15.3,3,5.1000000000000005,3330939.5604395606,mid-age,0
chennai,manual,1,maruti,maruti baleno,2018,1.2 delta,650000.0,2018,petrol,30428,1197,21.4,6,3.5666666666666664,504649.26094808127,mid-age,0
chennai,manual,1,renault,renault kwid,2018,1.0 rxl,360000.0,2018,petrol,49791,999,23.01,6,3.8350000000000004,536132.6860841424,mid-age,1
chennai,manual,1,mg,mg hector plus,2021,sharp diesel mt,1875000.0,2021,diesel,40000,1956,16.65,3,5.55,1952518.0722891567,mid-age,0
chennai,manual,2,hyundai,hyundai xcent,2014,1.2 kappa sx option,450000.0,2014,petrol,40000,1197,19.1,10,1.9100000000000001,605200.0006153847,old,0
chennai,automatic,2,maruti,maruti baleno,2018,1.2 cvt delta,660000.0,2018,petrol,50000,1197,21.4,6,3.5666666666666664,504649.26094808127,mid-age,0
chennai,manual,1,maruti,maruti vitara brezza,2019,zdi,950000.0,2019,diesel,60000,1248,24.3,5,4.86,504649.26094808127,mid-age,1
chennai,manual,1,volkswagen,volkswagen ameo,2017,1.2 mpi highline 16 alloy,500000.0,2017,petrol,60000,1198,17.0,7,2.4285714285714284,703303.886925795,mid-age,0
chennai,automatic,1,ford,ford endeavour,2017,2.2 titanium at 4x2,2390000.0,2017,diesel,70000,2198,12.62,7,1.8028571428571427,730169.9346405229,mid-age,0
chennai,manual,2,maruti,maruti wagon r,2014,vxi bs iv,361000.0,2014,petrol,107158,998,20.51,10,2.051,504649.26094808127,old,0
chennai,manual,1,hyundai,hyundai grand i10,2019,1.2 kappa sportz bsiv,549000.0,2019,petrol,90811,1197,18.9,5,3.78,605200.0006153847,mid-age,0
chennai,manual,3,ford,ford figo,2012,petrol titanium,210000.0,2012,petrol,76454,1196,15.6,12,1.3,730169.9346405229,old,0
chennai,manual,1,maruti,maruti swift,2021,vxi,704000.0,2021,petrol,57464,1197,22.38,3,7.46,504649.26094808127,mid-age,1
chennai,manual,1,honda,honda amaze,2019,v petrol bsiv,729000.0,2019,petrol,95072,1199,19.5,5,3.9,624483.4192037471,mid-age,0
chennai,automatic,1,honda,honda city,2014,i vtec cvt sv,700000.0,2014,petrol,51789,1497,18.0,10,1.8,624483.4192037471,old,0
chennai,manual,2,hyundai,hyundai i20,2018,1.2 asta option,619000.0,2018,petrol,56028,1197,18.6,6,3.1,605200.0006153847,mid-age,0
chennai,manual,1,honda,honda city,2017,i vtec s,725000.0,2017,petrol,60000,1497,17.8,7,2.542857142857143,624483.4192037471,mid-age,0
chennai,manual,1,hyundai,hyundai grand i10 nios,2020,sportz,621000.0,2020,petrol,36460,1197,20.7,4,5.175,605200.0006153847,mid-age,0
chennai,manual,1,honda,honda amaze,2020,s petrol bsiv,685000.0,2020,petrol,103249,1199,19.5,4,4.875,624483.4192037471,mid-age,0
chennai,manual,1,honda,honda city,2021,v mt,950000.0,2021,petrol,45568,1498,18.6,3,6.2,624483.4192037471,mid-age,0
chennai,automatic,1,ford,ford endeavour,2017,2.2 trend at 4x2,1850000.0,2017,diesel,130000,2198,12.62,7,1.8028571428571427,730169.9346405229,mid-age,0
chennai,manual,1,mg,mg hector plus,2021,sharp diesel mt,1850000.0,2021,diesel,60000,1956,16.65,3,5.55,1952518.0722891567,mid-age,0
chennai,manual,1,skoda,skoda rapid,2013,1.6 tdi ambition,410000.0,2013,diesel,100521,1598,20.5,11,1.8636363636363635,1001170.8860759494,old,0
chennai,manual,1,volkswagen,volkswagen ameo,2019,1.0 mpi comfortline,570000.0,2019,petrol,42709,999,19.44,5,3.8880000000000003,703303.886925795,mid-age,0
chennai,manual,2,mahindra,mahindra tuv 300,2016,t6 plus,550000.0,2016,diesel,150000,1493,18.49,8,2.31125,930921.1267605633,old,0
chennai,manual,1,honda,honda city,2015,i vtec v,600000.0,2015,petrol,100000,1497,17.4,9,1.9333333333333331,624483.4192037471,old,0
chennai,manual,3,volkswagen,volkswagen jetta,2009,2.0 tdi comfortline,226000.0,2009,diesel,120000,1896,15.0,15,1.0,703303.886925795,old,0
chennai,automatic,1,hyundai,hyundai elantra,2018,2.0 sx option at,1350000.0,2018,petrol,30000,1999,14.62,6,2.4366666666666665,605200.0006153847,mid-age,0
chennai,automatic,1,bmw,bmw 3 series,2016,320d luxury line,2600000.0,2016,diesel,70000,1995,22.69,8,2.83625,3330939.5604395606,old,1
chennai,manual,1,hyundai,hyundai grand i10,2014,magna,365000.0,2014,petrol,104279,1197,18.9,10,1.89,605200.0006153847,old,0
chennai,manual,1,hyundai,hyundai i20 active,2018,1.2 sx,707000.0,2019,petrol,73321,1197,17.19,5,3.438,605200.0006153847,mid-age,0
chennai,manual,1,hyundai,hyundai verna,2017,vtvt 1.6 sx,800000.0,2017,petrol,50000,1591,17.0,7,2.4285714285714284,605200.0006153847,mid-age,0
chennai,manual,1,hyundai,hyundai santro,2018,sportz bsiv,520000.0,2018,petrol,34279,1086,20.3,6,3.3833333333333333,605200.0006153847,mid-age,0
chennai,manual,2,hyundai,hyundai i20,2016,asta option 1.2,602000.0,2016,petrol,55040,1197,18.6,8,2.325,605200.0006153847,old,0
chennai,automatic,2,hyundai,hyundai verna,2018,crdi 1.6 at sx option,1050000.0,2018,diesel,39000,1582,22.0,6,3.6666666666666665,605200.0006153847,mid-age,1
chennai,manual,2,hyundai,hyundai i20,2014,asta 1.4 crdi,546000.0,2014,diesel,104336,1396,22.54,10,2.254,605200.0006153847,old,1
chennai,automatic,3,volvo,volvo s90,2019,d4 momentum,3475000.0,2019,diesel,45000,1969,18.0,5,3.6,3188731.7073170734,mid-age,0
chennai,manual,1,honda,honda city,2020,zx mt,1188000.0,2021,petrol,69617,1498,18.6,3,6.2,624483.4192037471,mid-age,0
chennai,manual,1,hyundai,hyundai i20,2016,asta option 1.2,621000.0,2016,petrol,47429,1197,18.6,8,2.325,605200.0006153847,old,0
chennai,manual,1,maruti,maruti swift,2015,vxi,515000.00000000006,2015,petrol,67000,1197,21.21,9,2.356666666666667,504649.26094808127,old,0
chennai,manual,1,volkswagen,volkswagen polo,2016,1.2 mpi highline,600000.0,2016,petrol,80000,1199,16.2,8,2.025,703303.886925795,old,0
chennai,manual,1,volkswagen,volkswagen polo,2018,1.0 mpi highline,775000.0,2018,petrol,27000,999,18.78,6,3.1300000000000003,703303.886925795,mid-age,0
chennai,manual,2,ford,ford ecosport,2016,1.5 tdci titanium plus bsiv,645000.0,2016,diesel,56000,1498,22.77,8,2.84625,730169.9346405229,old,1
chennai,manual,1,honda,honda amaze,2018,s petrol,650000.0,2018,petrol,33379,1199,18.6,6,3.1,624483.4192037471,mid-age,0
chennai,manual,1,maruti,maruti ciaz,2017,1.3 delta,700000.0,2017,diesel,80000,1248,28.09,7,4.0128571428571425,504649.26094808127,mid-age,1
chennai,manual,1,hyundai,hyundai xcent,2016,vtvt plus abs,437000.0,2016,petrol,90000,1197,19.1,8,2.3875,605200.0006153847,old,0
chennai,manual,1,hyundai,hyundai xcent,2015,1.2 kappa sx,460000.0,2015,petrol,50197,1197,19.1,9,2.1222222222222222,605200.0006153847,old,0
chennai,manual,2,hyundai,hyundai accent,2012,executive,250000.0,2012,petrol,80000,1495,16.36,12,1.3633333333333333,605200.0006153847,old,0
chennai,manual,1,honda,honda jazz,2016,1.2 vx i vtec,520000.0,2016,petrol,60611,1199,18.7,8,2.3375,624483.4192037471,old,0
chennai,manual,3,ford,ford ecosport,2017,1.5 ti vct mt titanium bsiv,566000.0,2017,petrol,61120,1499,15.85,7,2.2642857142857142,730169.9346405229,mid-age,0
chennai,manual,1,renault,renault kwid,2019,1.0 rxt optional,403000.0,2019,petrol,55415,999,23.01,5,4.602,536132.6860841424,mid-age,1
chennai,automatic,1,jaguar,jaguar f-pace,2018,pure 2.0 awd,4950000.0,2018,diesel,52000,1999,16.38,6,2.73,3326617.6470588236,mid-age,0
chennai,manual,1,honda,honda jazz,2015,1.2 vx i vtec,517000.0,2015,petrol,48579,1199,18.7,9,2.0777777777777775,624483.4192037471,old,0
chennai,manual,2,hyundai,hyundai xcent,2016,1.2 kappa s,449000.0,2016,petrol,59532,1197,19.1,8,2.3875,605200.0006153847,old,0
chennai,manual,2,honda,honda city,2014,1.5 v mt exclusive,455000.0,2014,petrol,200300,1497,17.0,10,1.7,624483.4192037471,old,0
chennai,manual,1,volkswagen,volkswagen jetta,2014,1.4 tsi comfortline,643000.0,2014,petrol,113231,1390,14.69,10,1.4689999999999999,703303.886925795,old,0
chennai,manual,2,mahindra,mahindra tuv 300,2018,t8,705000.0,2018,diesel,106338,1493,18.49,6,3.0816666666666666,930921.1267605633,mid-age,0
chennai,manual,1,tata,tata altroz,2021,xz plus diesel bsvi,889000.0,2021,diesel,40629,1497,23.64,3,7.88,748643.1780487805,mid-age,1
chennai,automatic,2,maruti,maruti swift dzire,2016,amt zdi,621000.0,2016,diesel,73341,1248,26.59,8,3.32375,504649.26094808127,old,1
chennai,automatic,2,bmw,bmw 3 series,2011,320d,1400000.0,2011,diesel,39001,1995,22.69,13,1.7453846153846155,3330939.5604395606,old,1
chennai,manual,1,honda,honda city,2014,vx mt,630000.0,2014,petrol,81532,1497,17.4,10,1.7399999999999998,624483.4192037471,old,0
chennai,manual,1,honda,honda city,2015,sv mt,530000.0,2015,petrol,108818,1497,17.4,9,1.9333333333333331,624483.4192037471,old,0
chennai,manual,1,maruti,maruti baleno,2017,alpha,678000.0,2017,petrol,35419,1197,21.01,7,3.001428571428572,504649.26094808127,mid-age,0
chennai,automatic,2,mercedes-benz,mercedes-benz c-class,2011,c 250 cdi avantgarde,1200000.0,2011,diesel,80000,2143,19.71,13,1.5161538461538462,3502251.063829787,old,0
chennai,manual,2,renault,renault fluence,2014,e2 d,524000.0,2014,diesel,100000,1461,20.4,10,2.04,536132.6860841424,old,0
chennai,automatic,1,audi,audi a4,2014,35 tdi premium,2150000.0,2015,diesel,12000,1968,17.11,9,1.901111111111111,2350864.5161290322,old,0
chennai,manual,1,hyundai,hyundai verna,2011,1.6 sx crdi (o),675000.0,2011,diesel,70001,1582,22.32,13,1.716923076923077,605200.0006153847,old,1
chennai,manual,1,hyundai,hyundai xcent,2014,1.1 crdi s option,470000.0,2014,diesel,61331,1120,24.4,10,2.44,605200.0006153847,old,1
chennai,manual,1,honda,honda amaze,2014,ex i-dtech,530000.0,2014,diesel,51438,1498,25.8,10,2.58,624483.4192037471,old,1
chennai,manual,1,hyundai,hyundai santro,2019,magna bsiv,463000.0,2019,petrol,67988,1086,20.3,5,4.0600000000000005,605200.0006153847,mid-age,0
chennai,automatic,2,honda,honda jazz,2019,vx cvt,727000.0,2019,petrol,36032,1199,18.2,5,3.6399999999999997,624483.4192037471,mid-age,0
