city,transmission,owner_no,brand,model,model_year,variant_name,price,registered_year,fuel_type,kms_driven,engine_cc,mileage_kmpl
bangalore,automatic,1,ford,ford ecosport,2018,1.5 petrol titanium plus at bsiv,844000.0,2018,petrol,55702,1497,14.8
bangalore,manual,1,hyundai,hyundai i20 active,2016,1.4 sx,764000.0,2016,diesel,45046,1396,21.19
bangalore,manual,2,maruti,maruti ritz,2014,vxi,420000.0,2014,petrol,53000,1197,18.5
bangalore,manual,1,maruti,maruti baleno,2016,1.3 alpha,684000.0,2016,diesel,94695,1248,27.39
bangalore,manual,1,maruti,maruti baleno,2019,1.2 alpha,802999.9999999999,2019,petrol,22162,1197,21.4
bangalore,manual,2,hyundai,hyundai santro xing,2010,gls,320000.0,2010,petrol,70000,1086,17.92
bangalore,manual,1,honda,honda city,2017,i dtec v,803999.9999999999,2018,diesel,115331,1498,26.0
bangalore,automatic,2,mercedes-benz,mercedes-benz e-class,2013,e 220 cdi avantgarde,1400000.0,2013,diesel,70000,2148,10.0
bangalore,manual,2,maruti,maruti swift,2016,vxi,548000.0,2016,petrol,42233,1197,22.38
bangalore,manual,1,hyundai,hyundai grand i10,2019,1.2 kappa sportz bsiv,619000.0,2019,petrol,20941,1197,18.9
bangalore,manual,2,maruti,maruti vitara brezza,2018,zdi plus dual tone,1000000.0,2018,diesel,50000,1248,24.3
bangalore,manual,1,honda,honda wr-v,2018,i-vtec vx,865000.0,2018,petrol,46602,1199,17.5
bangalore,automatic,2,mahindra ssangyong,mahindra ssangyong rexton,2014,rx7,1000000.0,2014,diesel,50000,2696,11.18
bangalore,manual,2,maruti,maruti swift,2014,vdi bsiv,535000.0,2014,diesel,104000,1248,25.2
bangalore,manual,1,ford,ford ecosport,2018,1.5 diesel titanium plus bsiv,975000.0,2018,diesel,90000,1498,23.0
bangalore,manual,1,maruti,maruti baleno,2017,1.2 zeta,699000.0,2017,petrol,50035,1197,21.4
bangalore,manual,1,tata,tata nexon,2021,xz plus dualtone roof (o),1150000.0,2021,petrol,80000,1199,17.57
bangalore,manual,2,hyundai,hyundai i20,2015,sportz option 1.2,625000.0,2015,petrol,90000,1197,18.6
bangalore,automatic,4,mercedes-benz,mercedes-benz e-class,2011,e250 cdi blue efficiency,1000000.0,2011,diesel,90000,2143,14.21
bangalore,manual,1,toyota,toyota corolla altis,2011,diesel d4dg,600000.0,2011,diesel,120000,1364,21.43
bangalore,manual,1,maruti,maruti swift dzire,2015,zxi,675000.0,2015,petrol,25170,1197,22.41
bangalore,manual,1,maruti,maruti ciaz,2021,delta bsvi,893000.0,2021,petrol,25022,1462,20.65
bangalore,manual,2,maruti,maruti swift,2012,rs vdi,420000.0,2012,diesel,100000,1248,22.9
bangalore,manual,1,maruti,maruti ciaz,2020,delta bsvi,941000.0,2020,petrol,26367,1462,20.65
bangalore,automatic,2,hyundai,hyundai elantra,2015,sx at,630000.0,2015,petrol,76567,1797,14.5
bangalore,manual,2,toyota,toyota innova,2013,2.5 vx (diesel) 7 seater bs iv,1275000.0,2013,diesel,120000,2494,12.99
bangalore,automatic,2,hyundai,hyundai grand i10,2015,at asta,525000.0,2015,petrol,36459,1197,18.9
bangalore,manual,1,maruti,maruti sx4 s cross,2016,ddis 200 delta,750000.0,2016,diesel,93725,1248,23.65
bangalore,automatic,2,maruti,maruti ciaz,2016,at zxi plus,632000.0,2016,petrol,115599,1373,19.12
bangalore,manual,1,maruti,maruti swift dzire,2015,zxi,645000.0,2016,petrol,43469,1197,22.41
bangalore,manual,4,ford,ford ikon,2005,1.3 flair,500000.0,2005,petrol,70000,1299,13.8
bangalore,automatic,2,bmw,bmw x5,2019,xdrive 30d xline,6795000.0,2019,diesel,77000,2993,13.38
bangalore,manual,1,maruti,maruti vitara brezza,2018,ldi,850000.0,2018,diesel,100000,1248,24.3
bangalore,manual,1,mitsubishi,mitsubishi cedia,2008,spirit,299000.0,2008,petrol,72000,1999,14.7
bangalore,automatic,1,jaguar,jaguar xf,2013,2.2 litre luxury,2095000.0,2013,diesel,77000,2179,16.36
bangalore,automatic,1,audi,audi q7,2013,3.0 tdi quattro,2800000.0,2013,diesel,87101,2967,12.07
bangalore,manual,2,volkswagen,volkswagen polo,2021,1.0 tsi highline plus,999000.0,2021,petrol,40771,999,18.24
bangalore,manual,1,honda,honda jazz,2018,1.2 vx i vtec,825000.0,2018,petrol,28000,1199,18.7
bangalore,manual,3,maruti,maruti wagon r,2008,lxi minor,250000.0,2008,petrol,40000,1061,18.9
bangalore,automatic,1,hyundai,hyundai venue,2020,sx plus turbo dct,1295000.0,2020,petrol,26000,998,18.15
bangalore,manual,1,maruti,maruti wagon r,2012,vxi bs iv,329000.0,2012,petrol,76032,998,18.9
bangalore,manual,1,maruti,maruti ciaz,2018,alpha bsiv,666000.0,2018,petrol,113780,1462,21.56
bangalore,automatic,1,audi,audi a3,2019,35 tdi technology,2290000.0,2020,diesel,24000,1968,20.38
bangalore,manual,2,hyundai,hyundai venue,2020,sx opt diesel,1026000.0,2020,diesel,65812,1493,23.7
bangalore,automatic,1,skoda,skoda kushaq,2022,1.0 tsi style at anniversary edition bsvi,1700000.0,2022,petrol,10000,999,17.2
bangalore,manual,1,maruti,maruti baleno,2016,1.2 zeta,681000.0,2016,petrol,39959,1197,21.4
bangalore,automatic,1,hyundai,hyundai alcazar,2022,signature 7-seater at,1689999.9999999998,2022,petrol,10000,1999,14.2
bangalore,manual,3,maruti,maruti alto k10,2016,vxi,318000.0,2017,petrol,65484,998,24.39
bangalore,manual,1,maruti,maruti baleno,2017,1.2 zeta,688000.0,2017,petrol,49174,1197,21.4
bangalore,manual,1,volkswagen,volkswagen taigun,2022,1.0 tsi comfortline bsvi,1300000.0,2022,petrol,20000,999,20.08
bangalore,manual,1,hyundai,hyundai i10,2009,magna 1.2,265000.0,2009,petrol,50000,1197,20.36
bangalore,automatic,2,maruti,maruti swift dzire,2018,amt zxi plus bs iv,645000.0,2018,petrol,40000,1197,22.0
bangalore,automatic,1,hyundai,hyundai alcazar,2022,signature 7-seater at,2000000.0,2022,petrol,30000,1999,14.2
bangalore,automatic,3,bmw,bmw 3 series,2007,330 ci coupe,900000.0,2007,petrol,50000,2497,10.9
bangalore,manual,1,maruti,maruti swift,2020,zxi,620000.0,2020,petrol,80000,1197,21.21
bangalore,manual,1,mg,mg astor,2022,sharp bsvi,1470000.0,2022,petrol,20000,1498,15.43
bangalore,manual,1,hyundai,hyundai accent,2010,executive cng,220000.00000000003,2010,cng,70000,1495,13.2
bangalore,automatic,1,audi,audi a4,2014,2.0 tdi premium plus,1475000.0,2014,diesel,90000,1968,17.11
bangalore,manual,1,renault,renault kwid,2020,climber 1.0 mt opt,415000.00000000006,2020,petrol,40000,999,21.74
bangalore,manual,1,honda,honda jazz,2016,1.2 v i vtec,610000.0,2016,petrol,63797,1199,18.7
bangalore,manual,2,hyundai,hyundai grand i10,2018,1.2 kappa magna bsiv,560000.0,2018,petrol,60216,1197,18.9
bangalore,automatic,2,maruti,maruti alto k10,2015,vxi amt,425000.0,2015,petrol,10000,998,23.95
bangalore,manual,1,maruti,maruti baleno,2016,1.2 zeta,686000.0,2016,petrol,38153,1197,21.4
bangalore,manual,1,maruti,maruti swift,2015,vxi,517000.0,2015,petrol,76485,1197,22.38
bangalore,manual,2,maruti,maruti wagon r,2015,vxi bs iv,385000.0,2015,petrol,40000,998,20.51
bangalore,manual,1,maruti,maruti baleno,2016,1.2 zeta,675000.0,2016,petrol,40623,1197,21.4
bangalore,automatic,2,mercedes-benz,mercedes-benz c-class,2018,c 220d avantgarde edition c,3300000.0,2018,diesel,18000,2143,19.27
bangalore,manual,1,maruti,maruti swift,2014,vxi,499000.0,2014,petrol,88051,1197,22.38
bangalore,manual,1,maruti,maruti swift,2022,vxi,774000.0,2022,petrol,16522,1197,22.38
bangalore,manual,2,jeep,jeep compass,2019,2.0 limited 4x4,1475000.0,2019,diesel,70000,1956,16.3
bangalore,manual,3,maruti,maruti wagon r,2008,lxi minor,240000.0,2008,petrol,80000,1061,18.9
bangalore,manual,1,hyundai,hyundai venue,2019,sx diesel bsiv,1025000.0,2019,diesel,50000,1396,23.7
bangalore,manual,1,tata,tata nexon,2023,xz plus luxs dt bsvi,1400000.0,2023,petrol,10000,1199,17.33
bangalore,manual,2,hyundai,hyundai eon,2013,d lite plus,285000.0,2013,petrol,57000,814,21.1
bangalore,manual,1,maruti,maruti baleno,2019,1.2 zeta,780000.0,2019,petrol,10000,1197,21.4
bangalore,manual,2,maruti,maruti swift,2012,vxi,475000.0,2012,petrol,50000,1197,18.6
bangalore,manual,1,mahindra,mahindra xuv300,2019,w4 diesel bsiv,750000.0,2019,diesel,120000,1497,20.0
bangalore,manual,1,hyundai,hyundai grand i10,2014,magna,555000.0,2015,petrol,35469,1197,18.9
bangalore,manual,2,honda,honda jazz,2017,1.2 v i vtec,607000.0,2017,petrol,40073,1199,18.7
bangalore,manual,2,hyundai,hyundai grand i10,2017,1.2 kappa sportz option,513999.99999999994,2017,petrol,65730,1197,18.9
bangalore,manual,2,maruti,maruti baleno,2005,lxi,250000.0,2005,petrol,120000,1590,15.4
bangalore,manual,2,maruti,maruti baleno,2016,1.2 zeta,705000.0,2016,petrol,36184,1197,21.4
bangalore,manual,1,maruti,maruti baleno,2016,1.2 zeta,653000.0,2016,petrol,69310,1197,21.4
bangalore,automatic,1,honda,honda city,2015,i vtec cvt vx,872000.0000000001,2015,petrol,55643,1497,18.0
bangalore,automatic,2,hyundai,hyundai grand i10,2017,1.2 kappa sportz option at,564000.0,2017,petrol,62803,1197,18.9
bangalore,manual,2,volkswagen,volkswagen polo,2011,diesel comfortline 1.2l,370000.0,2011,diesel,90000,1199,22.07
bangalore,manual,1,maruti,maruti swift,2015,vxi,550000.0,2015,petrol,68656,1197,22.38
bangalore,manual,3,honda,honda jazz,2016,1.2 v i vtec,517000.0,2016,petrol,77501,1199,18.7
bangalore,manual,1,maruti,maruti swift dzire,2016,lxi optional-o,620000.0,2016,petrol,40000,1197,20.85
bangalore,automatic,1,honda,honda city,2014,i vtec cvt sv,750000.0,2014,petrol,48325,1497,18.0
bangalore,manual,1,tata,tata nexon,2022,xz plus hs,1220000.0,2022,petrol,30000,1199,17.57
bangalore,automatic,2,mercedes-benz,mercedes-benz b class,2013,b180 cdi,1350000.0,2013,diesel,100000,2143,14.8
bangalore,manual,1,maruti,maruti swift,2015,vvt vxi,575000.0,2015,petrol,69000,1197,22.0
bangalore,manual,1,jeep,jeep compass,2018,2.0 sport,1250000.0,2018,diesel,110000,1956,17.1
bangalore,manual,2,hyundai,hyundai verna,2016,1.6 vtvt sx,868000.0,2016,petrol,50000,1591,17.01
bangalore,automatic,1,kia,kia carnival,2020,premium 8 str,3000000.0,2020,diesel,60000,2199,14.11
bangalore,manual,1,hyundai,hyundai i20,2021,asta turbo imt,980000.0000000001,2021,petrol,20000,998,20.0
bangalore,automatic,1,maruti,maruti swift,2022,zxi plus dt amt bsvi,900000.0,2022,petrol,14999,1197,22.56
bangalore,manual,2,honda,honda jazz,2016,1.2 v i vtec,550000.0,2016,petrol,90773,1199,18.7
bangalore,manual,1,skoda,skoda rapid,2012,1.6 tdi elegance,450000.0,2012,diesel,90000,1598,20.5
bangalore,manual,2,maruti,maruti swift,2017,vxi optional,610000.0,2017,petrol,64917,1197,20.4
bangalore,manual,1,honda,honda jazz,2017,1.2 vx i vtec,543000.0,2017,petrol,70235,1199,18.7
bangalore,manual,1,hyundai,hyundai i20,2021,asta turbo imt,980000.0000000001,2021,petrol,30000,998,20.0
bangalore,manual,1,honda,honda jazz,2016,1.2 v i vtec,535000.0,2016,petrol,78782,1199,18.7
bangalore,manual,2,mahindra,mahindra xuv500,2014,w8 fwd,850000.0,2014,diesel,164000,2179,15.1
bangalore,manual,2,maruti,maruti ciaz,2016,zxi,661000.0,2016,petrol,72136,1373,20.73
bangalore,manual,2,maruti,maruti swift,2015,vxi,505000.0,2015,petrol,52486,1197,22.38
bangalore,automatic,1,skoda,skoda laura,2007,l n k 1.9 pd at,450000.0,2007,diesel,150000,1896,15.6
bangalore,manual,1,honda,honda wr-v,2017,i-vtec vx,865000.0,2017,petrol,36887,1199,17.5
bangalore,manual,1,hyundai,hyundai venue,2019,sx turbo bsiv,999000.0,2019,petrol,47962,998,18.27
bangalore,manual,1,nissan,nissan terrano,2014,xl plus 85 ps,595000.0,2014,diesel,135000,1461,20.45
bangalore,automatic,2,skoda,skoda superb,2018,lk 1.8 tsi at,2365000.0,2018,petrol,47398,1798,14.67
bangalore,manual,2,fiat,fiat linea,2012,t jet plus,400000.0,2012,petrol,50000,1368,14.6
bangalore,manual,1,maruti,maruti swift dzire,2012,zdi,550000.0,2012,diesel,100000,1248,19.3
bangalore,automatic,1,bmw,bmw x4,2020,m sport x xdrive30d,6050000.0,2020,diesel,55000,2993,14.71
bangalore,automatic,2,bmw,bmw x3,2011,2.0d sav,1600000.0,2011,diesel,110000,1995,16.55
bangalore,automatic,3,volkswagen,volkswagen polo,2013,gt tsi,520000.0,2013,petrol,90000,1197,17.21
bangalore,manual,1,maruti,maruti baleno,2016,1.2 zeta,616000.0,2016,petrol,116624,1197,21.4
bangalore,manual,2,maruti,maruti ciaz,2019,delta bsiv,795000.0,2019,petrol,54561,1462,21.56
bangalore,manual,1,honda,honda jazz,2016,1.2 vx i vtec,624000.0,2016,petrol,65072,1199,18.7
bangalore,manual,1,hyundai,hyundai grand i10,2017,1.2 kappa asta,549000.0,2017,petrol,133532,1197,18.9
bangalore,manual,3,toyota,toyota innova,2010,2.5 e diesel ps 7-seater,760000.0,2010,diesel,120000,2494,11.4
bangalore,manual,1,maruti,maruti swift dzire,2013,zxi,524000.0,2013,petrol,39886,1197,22.41
bangalore,manual,1,mahindra,mahindra xuv500,2019,w9 bsiv,1650000.0,2019,diesel,80000,2179,15.1
bangalore,manual,2,maruti,maruti swift,2015,vdi bsiv,583000.0,2015,diesel,56976,1248,25.2
bangalore,manual,2,volkswagen,volkswagen vento,2020,1.0 tsi highline plus,1147000.0,2020,petrol,68303,999,17.69
bangalore,automatic,2,mini,mini cooper,2013,s,1750000.0,2013,petrol,80000,1598,13.6
bangalore,automatic,1,skoda,skoda rapid,2016,1.5 tdi at style bsiv,825000.0,2016,diesel,54000,1498,21.72
bangalore,automatic,1,land rover,land rover discovery sport,2016,sd4 hse luxury 7s,3150000.0,2016,diesel,98500,2179,12.51
bangalore,manual,1,volkswagen,volkswagen polo,2018,1.2 mpi highline plus,755000.0,2018,petrol,72348,1199,16.2
bangalore,manual,1,hyundai,hyundai creta,2015,1.6 vtvt sx plus,875000.0,2015,petrol,70000,1591,13.0
bangalore,manual,1,volkswagen,volkswagen polo,2021,1.0 mpi comfortline,855000.0000000001,2021,petrol,62696,999,17.74
bangalore,automatic,3,toyota,toyota fortuner,2014,4x2 at,1845000.0,2014,diesel,174000,2982,12.55
bangalore,manual,1,hyundai,hyundai grand i10,2016,asta,525000.0,2016,petrol,65000,1197,18.9
bangalore,automatic,1,hyundai,hyundai grand i10,2017,1.2 kappa sportz option at,650000.0,2017,petrol,36000,1197,18.9
bangalore,manual,2,toyota,toyota innova,2011,2.5 v diesel 7-seater,950000.0,2011,diesel,199000,2494,12.8
bangalore,automatic,1,honda,honda city,2018,i-vtec cvt v,846000.0000000001,2018,petrol,71905,1497,18.0
bangalore,manual,2,maruti,maruti swift,2013,vxi,424000.0,2013,petrol,69748,1197,22.38
bangalore,manual,1,maruti,maruti alto,2008,lxi,210000.0,2008,petrol,44000,796,19.7
bangalore,manual,2,toyota,toyota yaris,2021,g,959000.0,2021,petrol,17875,1496,17.1
bangalore,manual,1,renault,renault duster,2020,rxz turbo,889000.0,2021,petrol,95678,1330,16.42
bangalore,automatic,1,renault,renault kiger,2022,rxt amt opt dt,850000.0,2022,petrol,12003,999,19.03
bangalore,manual,2,ford,ford ecosport,2018,1.5 diesel titanium bsiv,836000.0,2018,diesel,114427,1498,23.0
bangalore,automatic,1,renault,renault kiger,2022,rxt amt,660000.0,2022,petrol,20000,999,19.03
bangalore,manual,1,honda,honda brio,2012,s mt,334000.0,2012,petrol,64655,1198,19.4
bangalore,manual,1,mahindra,mahindra kuv 100,2018,mfalcon g80 k8,594000.0,2018,petrol,46456,1198,18.15
bangalore,automatic,1,renault,renault kiger,2021,rxz turbo cvt dt,991000.0,2021,petrol,20000,999,18.24
bangalore,manual,1,jeep,jeep compass,2018,2.0 limited,1450000.0,2018,diesel,50000,1956,17.1
bangalore,manual,4,volkswagen,volkswagen vento,2011,diesel highline,219000.0,2011,diesel,90000,1598,20.54
bangalore,manual,1,hyundai,hyundai venue,2022,sx opt diesel bsvi,1285000.0,2022,diesel,20000,1493,20.581153846153846
bangalore,automatic,1,volvo,volvo xc40,2021,t4 r-design,4195000.0,2021,petrol,27000,1969,13.148000000000001
bangalore,manual,3,toyota,toyota innova,2008,2.5 g (diesel) 8 seater bs iii,455000.0,2008,diesel,150000,2494,12.8
bangalore,manual,1,maruti,maruti baleno,2022,delta bsvi,825000.0,2022,petrol,10000,1197,22.35
bangalore,manual,1,honda,honda city,2018,i-vtec vx,825000.0,2018,petrol,40000,1497,17.4
bangalore,manual,1,ford,ford ecosport,2020,1.5 diesel titanium bsiv,919999.9999999999,2020,diesel,40000,1498,23.0
bangalore,automatic,2,mercedes-benz,mercedes-benz c-class,2018,c 220d avantgarde edition c,3300000.0,2018,diesel,20000,2143,19.27
bangalore,manual,2,ford,ford ecosport,2017,1.5 tdci titanium plus bsiv,729000.0,2017,diesel,91598,1498,22.77
bangalore,manual,1,maruti,maruti celerio,2015,zxi,432000.0,2015,petrol,57521,998,25.24
bangalore,manual,1,renault,renault duster,2016,adventure edition 85ps rxe,700000.0,2016,diesel,100000,1461,19.87
bangalore,manual,1,hyundai,hyundai verna,2021,sx opt,1499000.0,2021,petrol,7598,1497,17.7
bangalore,manual,1,renault,renault duster,2017,petrol rxl,762000.0,2017,petrol,38520,1598,13.06
bangalore,manual,1,mg,mg astor,2022,sharp bsvi,1625000.0,2022,petrol,20000,1498,15.43
bangalore,manual,2,renault,renault duster,2014,85ps diesel rxl plus,632000.0,2014,diesel,110455,1461,20.45
bangalore,automatic,1,hyundai,hyundai venue,2020,sx plus turbo dct bsiv,1218000.0,2020,petrol,26901,998,18.15
bangalore,automatic,1,hyundai,hyundai grand i10,2017,1.2 kappa magna at,524000.0,2017,petrol,65376,1197,18.9
bangalore,manual,3,mahindra,mahindra xuv500,2018,w11 bsiv,1405000.0,2018,diesel,28177,2179,15.1
bangalore,manual,1,kia,kia sonet,2022,gtx plus turbo imt bsvi,1390000.0,2022,petrol,10000,998,18.2
bangalore,automatic,1,mg,mg hector,2021,sharp dct,1889999.9999999998,2021,petrol,30000,1451,14.03014285714286
bangalore,automatic,1,hyundai,hyundai creta,2018,1.6 vtvt at sx plus,1275000.0,2018,petrol,27000,1591,13.0
bangalore,automatic,3,hyundai,hyundai i10,2010,magna at,275000.0,2010,petrol,90000,1197,19.2
bangalore,manual,1,honda,honda city,2022,v mt,1125000.0,2022,petrol,20000,1497,17.4
bangalore,automatic,1,honda,honda city,2016,i vtec cvt sv,650000.0,2016,petrol,82998,1497,18.0
bangalore,automatic,3,audi,audi a4,2010,1.8 tfsi,700000.0,2010,petrol,110000,1781,12.3
bangalore,manual,1,honda,honda city,2019,i-vtec zx,1100000.0,2019,petrol,14500,1497,17.14
bangalore,manual,3,mahindra,mahindra verito,2016,1.5 d4 bsiv,260000.0,2016,diesel,120000,1461,21.03
bangalore,automatic,2,hyundai,hyundai i10,2010,asta sunroof at,395000.0,2010,petrol,68000,1197,19.2
bangalore,manual,1,hyundai,hyundai xcent,2019,1.2 vtvt sx,681000.0,2019,petrol,25887,1197,20.14
bangalore,manual,1,maruti,maruti s-presso,2020,vxi plus 2019-2022,405000.0,2020,petrol,74094,998,21.7
bangalore,automatic,1,honda,honda jazz,2018,1.2 v at i vtec,765000.0,2018,petrol,40000,1199,19.0
bangalore,manual,1,maruti,maruti ritz,2014,zdi,487000.0,2014,diesel,91045,1248,23.2
bangalore,manual,1,mahindra,mahindra xuv500,2018,w11 option bsiv,1474000.0,2019,diesel,80033,2179,15.1
bangalore,automatic,2,mahindra,mahindra xuv500,2017,at w10 fwd,1340000.0,2017,diesel,70000,2179,16.0
bangalore,automatic,1,renault,renault triber,2021,rxt easy-r amt bsvi,770000.0,2021,petrol,13957,999,18.2
bangalore,automatic,2,maruti,maruti baleno,2018,1.2 cvt alpha,818000.0,2018,petrol,34140,1197,21.4
bangalore,manual,1,ford,ford ecosport,2017,1.5 petrol titanium bsiv,724000.0,2017,petrol,20056,1497,17.0
bangalore,automatic,3,maruti,maruti celerio,2016,zxi amt,468000.0,2016,petrol,38233,998,26.0
bangalore,manual,1,volkswagen,volkswagen jetta,2013,1.4 tsi comfortline,500000.0,2013,petrol,100000,1390,14.69
bangalore,manual,2,ford,ford ecosport,2016,1.5 tdci trend bsiv,600000.0,2016,diesel,50000,1498,22.77
bangalore,manual,2,mahindra,mahindra xuv500,2017,w10 awd,1350000.0,2017,diesel,70000,2179,16.0
bangalore,manual,1,hyundai,hyundai grand i10,2016,asta,525000.0,2016,petrol,44000,1197,18.9
bangalore,manual,2,hyundai,hyundai getz,2006,gls,175000.0,2006,petrol,90000,1341,15.3
bangalore,automatic,1,maruti,maruti ciaz,2016,at vxi plus,725000.0,2016,petrol,30000,1373,19.12
bangalore,manual,1,hyundai,hyundai grand i10,2018,1.2 kappa sportz bsiv,550000.0,2018,petrol,50000,1197,18.9
bangalore,manual,1,maruti,maruti swift,2019,vxi bsiv,650000.0,2019,petrol,98000,1197,22.0
bangalore,automatic,1,honda,honda jazz,2017,v cvt,775000.0,2017,petrol,47000,1199,18.2
bangalore,manual,1,hyundai,hyundai verna,2019,vtvt 1.6 sx,900000.0,2019,petrol,70000,1591,17.0
bangalore,manual,1,maruti,maruti alto 800,2020,vxi bsvi,408000.0,2020,petrol,16998,796,22.05
bangalore,automatic,1,hyundai,hyundai grand i10,2017,1.2 kappa sportz option at,642000.0,2017,petrol,15256,1197,18.9
bangalore,automatic,1,datsun,datsun redigo,2020,amt 1.0 t option,521000.0,2020,petrol,4495,999,22.5
bangalore,manual,1,renault,renault triber,2020,rxz,695000.0,2020,petrol,34561,999,20.0
bangalore,manual,2,maruti,maruti alto k10,2018,vxi,390000.0,2018,petrol,40000,998,23.95
bangalore,manual,1,tata,tata tiago,2016,1.2 revotron xz,429000.0,2016,petrol,142135,1199,23.84
bangalore,manual,1,ford,ford aspire,2021,ambiente,520000.0,2021,petrol,120000,1194,18.5
bangalore,automatic,1,maruti,maruti wagon r,2019,zxi amt 1.2,625000.0,2019,petrol,9553,1197,20.52
bangalore,manual,1,renault,renault kwid,2022,climber bsvi,601000.0,2022,petrol,7600,999,21.46
bangalore,manual,1,jeep,jeep compass,2017,2.0 limited option,1300000.0,2017,diesel,120000,1956,17.1
bangalore,automatic,1,hyundai,hyundai grand i10,2017,1.2 kappa sportz option at,645000.0,2017,petrol,20000,1197,18.9
bangalore,automatic,2,audi,audi q7,2013,3.0 tdi quattro premium plus,1975000.0,2013,diesel,120000,2967,12.07
bangalore,manual,1,hyundai,hyundai i20,2016,asta 1.2,695000.0,2016,petrol,45578,1197,18.6
bangalore,automatic,2,bmw,bmw 3 series,2014,320d luxury line,1644000.0000000002,2014,diesel,100000,1995,22.69
bangalore,manual,1,ford,ford ecosport,2019,1.5 petrol titanium plus bsiv,894999.9999999999,2019,petrol,42000,1497,17.0
bangalore,manual,2,hyundai,hyundai i10,2013,sportz option,350000.0,2013,petrol,90000,1197,20.36
bangalore,manual,1,hyundai,hyundai verna,2012,1.6 sx,550000.0,2012,diesel,70000,1582,22.32
bangalore,automatic,3,ford,ford endeavour,2010,3.0l 4x4 at,750000.0,2010,diesel,100000,2953,11.4
bangalore,manual,1,maruti,maruti ignis,2017,1.2 zeta bsiv,581000.0,2017,petrol,16306,1197,20.89
bangalore,manual,3,maruti,maruti wagon r,2020,vxi 1.2,513000.0,2020,petrol,25086,1197,20.52
bangalore,manual,1,maruti,maruti baleno,2017,zeta,650000.0,2017,petrol,54845,1197,21.01
bangalore,manual,1,ford,ford freestyle,2020,titanium diesel bsiv,806000.0,2020,diesel,35642,1498,24.4
bangalore,automatic,1,maruti,maruti baleno,2016,1.2 cvt delta,725000.0,2016,petrol,22173,1197,21.4
bangalore,automatic,1,bmw,bmw 5 series,2018,530d m sport,4950000.0,2018,diesel,50000,2993,17.42
bangalore,manual,1,hyundai,hyundai grand i10,2014,sportz,426000.0,2014,petrol,67790,1197,18.9
bangalore,manual,1,maruti,maruti alto k10,2019,vxi optional,484999.99999999994,2019,petrol,38000,998,23.95
bangalore,manual,2,honda,honda brio,2012,v mt,351000.0,2012,petrol,49713,1198,19.4
bangalore,manual,1,renault,renault kwid,2021,1.0 rxl bsvi,490000.00000000006,2021,petrol,10002,999,21.46
bangalore,manual,1,mahindra,mahindra xuv500,2017,w10 2wd,1495000.0,2017,diesel,46706,2179,16.0
bangalore,manual,2,maruti,maruti swift,2014,vdi bsiv,509999.99999999994,2014,diesel,90000,1248,25.2
bangalore,automatic,1,bmw,bmw x3,2016,xdrive 20d xline,2750000.0,2016,diesel,106000,1995,18.56
bangalore,automatic,1,volkswagen,volkswagen polo,2017,gt tsi,1025000.0,2017,petrol,55833,1197,17.21
bangalore,automatic,2,audi,audi q3,2015,35 tdi quattro premium plus,2345000.0,2015,diesel,46716,1968,15.73
bangalore,manual,1,skoda,skoda rapid,2016,1.5 tdi style bsiv,825000.0,2016,diesel,54000,1498,21.13
bangalore,manual,2,ford,ford ecosport,2016,1.5 diesel trend,675000.0,2016,diesel,68000,1498,21.7
bangalore,manual,3,ford,ford figo,2010,diesel zxi,190000.0,2010,diesel,113348,1399,20.0
bangalore,automatic,1,audi,audi a6,2014,35 tdi premium,890000.0,2016,diesel,134000,1968,17.68
bangalore,automatic,1,renault,renault kiger,2022,rxt amt opt dt,823000.0,2022,petrol,20000,999,19.03
bangalore,manual,1,maruti,maruti swift,2014,vxi,554000.0,2014,petrol,52311,1197,22.38
bangalore,manual,1,maruti,maruti swift dzire,2014,vxi,499000.0,2015,petrol,59514,1197,22.41
bangalore,automatic,1,renault,renault kiger,2022,rxz amt dt,815000.0,2022,petrol,10000,999,19.03
bangalore,manual,1,maruti,maruti baleno,2020,zeta,719000.0,2020,petrol,36743,1197,21.01
bangalore,manual,1,maruti,maruti celerio,2015,vxi,372000.0,2015,petrol,83046,998,25.24
bangalore,automatic,1,maruti,maruti celerio,2018,zxi optional amt bsiv,515000.00000000006,2018,petrol,10000,998,23.1
bangalore,manual,2,honda,honda jazz,2016,1.2 v i vtec,554000.0,2016,petrol,59420,1199,18.7
bangalore,manual,1,tata,tata tigor,2023,xm,700000.0,2023,petrol,4545,1199,20.3
bangalore,manual,1,maruti,maruti swift,2011,vxi,409999.99999999994,2011,petrol,70404,1197,22.38
bangalore,manual,1,maruti,maruti ciaz,2016,vxi option,685000.0,2016,petrol,39725,1373,20.73
bangalore,automatic,1,bmw,bmw 3 series,2022,330i m sport,5500000.0,2022,petrol,10000,1998,16.13
bangalore,automatic,1,kia,kia seltos,2022,htk plus at d,1800000.0,2022,diesel,10000,1493,17.8
bangalore,manual,2,maruti,maruti wagon r,2006,lxi,180000.0,2006,petrol,60000,998,18.9
bangalore,manual,2,ford,ford ecosport,2018,1.5 petrol titanium bsiv,765000.0,2018,petrol,50000,1497,17.0
bangalore,manual,1,mg,mg hector,2023,1.5 turbo smart pro bsvi,1950000.0,2023,petrol,10000,1451,13.79
bangalore,manual,3,hyundai,hyundai elantra,2013,s,491000.0,2013,petrol,50000,1797,16.3
